timestamp,gender,age,enrolled_college,region,work_hours_week,personal_income,household_income,Are you or your family eligible for SNAP benefits or any governmental assistance program?,education_level,gpa_range,physical_activity_freq,dietary_style,food_thoughts_daily,fies_q1,fies_q2,fies_q3,fies_q4,fies_q5,fies_q6,fies_q7,fies_q8,rs_q1,rs_q2,rs_q3,rs_q4,rs_q5,rs_q6,smm_q1,smm_q2,smm_q3,smm_q4,smm_q5,smm_q6,smm_q7,smm_q8,pss_q1,pss_q2,pss_q3,pss_q4,pss_q5,pss_q6,pss_q7,pss_q8,pss_q9,pss_q10,k10_q1,k10_q2,k10_q3,k10_q4,k10_q5,k10_q6,exercise_days_week,breakfast_freq,whole_grains_freq,dairy_freq,caffeine_freq,fruits_freq,nuts_freq,rice_pasta_freq,meat_freq,leafy_veg_freq,beans_freq,fish_freq,fast_food_freq,multivitamin_freq,fish_oil_freq,fies_score,fies_level,resilience_score,RS_level,smm_score,smm_level,k10_score,k10_level
2022-09-30 23:23:49.444,Female,40-49,Yes,North America/Central America,More than 40 hours,"$75,000 to 99,999","$100,000 to $149,999",No,"Master's Degree (MS, MBA, MPH, etc.)",3.7-4.0,,I don’t follow a specific diet,4-7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,Fairly often,Fairly often,Fairly often,Fairly Often,Fairly Often,Almost never,Fairly Often,Fairly Often,Sometimes,Sometimes,2.0,2.0,2.0,2.0,2.0,2.0,,3 times,1 time,5 times or more,5 times or more,1 time,1 time,4 times,5 times or more,Never,Never,0.0,3.0,0.0,0.0,3.0,Low food security,16.0,Normal resilience,19.0,Likely to have a moderate effect,12.0,Moderate psychological distress
2022-10-01 20:13:30.983,Male,18-22,Yes,North America/Central America,Not applicable,"$1 to $4,999","$20,000 to $29,999",Not sure,High School,3.7-4.0,6-7 times,I don’t follow a specific diet,0-3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,Very often,Very often,Very often,Sometimes,Almost never,Very often,Fairly Often,Almost never,Sometimes,Fairly often,4.0,4.0,5.0,4.0,5.0,4.0,6-7 times,2 times,1 time,5 times or more,5 times or more,1 time,1 time,5 times or more,5 times or more,2 times,Never,2.0,0.0,0.0,0.0,1.0,High food security,17.0,Normal resilience,5.0,Likely to have a debilitating effect,26.0,Severe psychological distress
2022-10-01 22:08:05.539,Male,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$70,000 to $79,999",No,High School,2.7-2.99,2 times,I don’t follow a specific diet,0-3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,Almost never,Sometimes,Almost never,Fairly Often,Fairly Often,Sometimes,Fairly Often,Fairly Often,Almost never,Almost never,2.0,3.0,5.0,2.0,4.0,2.0,1 time,1 time,3 times,2 times,3 times,3 times,Never,1 time,5 times or more,4 times,Never,0.0,2.0,0.0,0.0,1.0,High food security,18.0,Normal resilience,8.0,Likely to have a debilitating effect,18.0,Severe psychological distress
2022-10-02 15:42:59.840,Female,18-22,Yes,North America/Central America,Not applicable,0,"$40,000 to $49,999",No,High School,3.7-4.0,5 times,I don’t follow a specific diet,8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,Fairly often,Fairly often,Fairly often,Sometimes,Sometimes,Sometimes,Never,Sometimes,Fairly Often,Fairly often,4.0,3.0,4.0,3.0,3.0,2.0,5 times,Never,3 times,5 times or more,3 times,4 times,Never,3 times,4 times,2 times,Never,2.0,4.0,0.0,0.0,0.0,High food security,22.0,High resilience,14.0,Likely to have a moderate effect,19.0,Severe psychological distress
2022-10-02 18:42:31.807,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$100,000 to $149,999",Not sure,High School,3.7-4.0,,Western Diet,4-7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Almost never,Very often,Fairly Often,Almost never,Sometimes,3.0,2.0,3.0,2.776141384388807,2.0,2.8990066225165565,,6 or 7 times,Never,5 times or more,5 times or more,5 times or more,1 time,2 times,2 times,4 times,1 time,0.0,0.0,0.0,0.0,1.0,High food security,15.0,Normal resilience,21.0,Likely to have a moderate effect,15.675148006905363,Moderate psychological distress
2022-10-03 09:29:50.288,Female,30-39,No,North America/Central America,31-40 hours,"30,000 to 49,999","$100,000 to $149,999",No,"Master's Degree (MS, MBA, MPH, etc.)",3.7-4.0,2 times,Vegetarian,4-7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,Sometimes,Fairly often,Fairly often,Sometimes,Sometimes,Very often,Almost never,Sometimes,Almost never,Fairly often,4.0,2.0,4.0,2.0,4.0,2.0,2 times,Never,2 times,1 time,5 times or more,5 times or more,Never,3 times,2 times,3 times,3 times,0.0,2.0,0.0,0.0,5.0,Very low food security,25.0,High resilience,9.0,Likely to have a debilitating effect,18.0,Severe psychological distress
2022-10-03 10:29:43.884,Male,23-29,Yes,Europe,Less than 10 hours,"$10,000 to $19,999","$40,000 to $49,999",No,High School,3.0-3.39,3 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,Fairly often,Sometimes,Sometimes,Sometimes,Fairly Often,Almost never,Fairly Often,Fairly Often,Never,Fairly often,3.2295719844357977,3.0,3.0,2.0,3.0,2.0,3 times,6 or 7 times,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,1.0,2.0,0.0,0.0,0.0,High food security,17.0,Normal resilience,15.0,Likely to have a moderate effect,16.229571984435797,Moderate psychological distress
2022-10-03 10:32:16.802,Male,18-22,Yes,North America/Central America,21 to 30 hours,"$20,000 to 29,999","$80,000 to $89,999",No,High School,3.0-3.39,6-7 times,Western Diet,8-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.788888888888889,2.2987974098057355,1.1962962962962962,2.07321594068582,1.7912801484230056,1.1114206128133706,1.7184014869888475,1.75417439703154,,,,,,,,,,,3.2295719844357977,2.864229765013055,3.2310838445807772,2.776141384388807,3.1576200417536535,2.8990066225165565,,,,,,,,,,,Never,1.0,2.0,0.0,0.0,8.0,Very low food security,0.0,Invalid,13.732475180933505,Likely to have a moderate effect,18.157653642688643,Severe psychological distress
2022-10-03 10:44:56.122,Female,18-22,Yes,North America/Central America,11-20 hours,"4,999 to $9,999","$90,000 to $99,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,3 times,Western Diet,4-7,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,Fairly often,Almost never,Sometimes,Fairly Often,Sometimes,Sometimes,Fairly Often,Sometimes,Sometimes,Almost never,4.0,3.0,3.0,2.0,3.0,2.0,3 times,2 times,2 times,3 times,5 times or more,3 times,3 times,5 times or more,5 times or more,4 times,3 times,4.0,1.0,0.0,0.0,2.0,Low food security,22.0,High resilience,14.0,Likely to have a moderate effect,17.0,Moderate psychological distress
2022-10-03 10:44:57.041,Male,18-22,Yes,North America/Central America,Not applicable,"$10,000 to $19,999","$150,000 to $249,999",Not sure,High School,3.7-4.0,6-7 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,Almost never,Never,Sometimes,Fairly Often,Fairly Often,Almost never,Fairly Often,Sometimes,Fairly Often,Sometimes,3.0,2.864229765013055,3.2310838445807772,2.776141384388807,2.0,2.8990066225165565,6-7 times,6 or 7 times,5 times or more,3 times,5 times or more,1 time,1 time,4 times,5 times or more,1 time,2 times,0.0,1.0,0.0,0.0,0.0,High food security,23.0,High resilience,21.0,Likely to have a moderate effect,16.770461616499194,Moderate psychological distress
2022-10-03 10:45:38.259,Male,18-22,Yes,North America/Central America,11-20 hours,"$1 to $4,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,4 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,Sometimes,Sometimes,Fairly often,Fairly Often,Sometimes,Never,Fairly Often,Fairly Often,Sometimes,Almost never,3.0,2.864229765013055,5.0,2.776141384388807,2.0,2.8990066225165565,4 times,6 or 7 times,5 times or more,4 times,4 times,Never,4 times,2 times,4 times,Never,Never,0.0,1.0,0.0,0.0,1.0,High food security,20.0,Normal resilience,22.0,Likely to have an enhancing effect,18.539377771918417,Severe psychological distress
2022-10-03 10:45:54.141,Female,18-22,Yes,North America/Central America,Not applicable,Prefer not to answer,,No,High School,Not applicable,5 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,Almost never,Never,Almost never,Fairly Often,Fairly Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,2.0,2.864229765013055,3.0,2.0,2.0,2.8990066225165565,5 times,1 time,2 times,5 times or more,5 times or more,1 time,Never,1 time,3 times,3 times,Never,0.0,3.0,0.0,0.0,0.0,High food security,20.0,Normal resilience,13.0,Likely to have a moderate effect,14.763236387529613,Moderate psychological distress
2022-10-03 11:02:23.231,Male,18-22,Yes,North America/Central America,I work seasonally,"$10,000 to $19,999","$100,000 to $149,999",No,High School,3.7-4.0,6-7 times,I don’t follow a specific diet,12+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,Almost never,Almost never,Almost never,Fairly Often,Fairly Often,Sometimes,Sometimes,Fairly Often,Almost never,Almost never,3.0,2.864229765013055,4.0,2.776141384388807,3.0,2.0,6-7 times,6 or 7 times,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,5 times or more,2 times,1.0,2.0,0.0,0.0,0.0,High food security,22.0,High resilience,17.0,Likely to have a moderate effect,17.64037114940186,Out of range
2022-10-03 11:12:58.293,Male,18-22,Yes,North America/Central America,Not applicable,"$1 to $4,999","$100,000 to $149,999",No,High School,3.4-3.69,5 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Sometimes,Very often,Fairly Often,Almost never,Almost never,2.0,2.864229765013055,2.0,2.776141384388807,3.0,2.0,4 times,6 or 7 times,3 times,4 times,3 times,1 time,3 times,5 times or more,5 times or more,4 times,2 times,1.0,1.0,0.0,0.0,0.0,High food security,22.0,High resilience,24.0,Likely to have an enhancing effect,14.640371149401862,Moderate psychological distress
2022-10-03 11:24:10.183,Female,18-22,Yes,North America/Central America,I work seasonally,"$1 to $4,999","$250,000 or more",No,High School,3.4-3.69,4 times,I don’t follow a specific diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Almost never,Sometimes,Fairly often,Fairly Often,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,4.0,2.0,3.0,2.776141384388807,2.0,2.8990066225165565,,6 or 7 times,4 times,5 times or more,Never,5 times or more,Never,4 times,4 times,4 times,3 times,1.0,3.0,0.0,0.0,0.0,High food security,21.0,Normal resilience,3.0,Likely to have a debilitating effect,16.675148006905363,Moderate psychological distress
2022-10-03 13:15:37.591,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$100,000 to $149,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",2.3-2.69,5 times,Keto,4-7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Almost never,Fairly Often,Very often,Sometimes,Sometimes,2.0,2.864229765013055,2.0,2.0,2.0,2.8990066225165565,6-7 times,4 times,Never,5 times or more,5 times or more,5 times or more,5 times or more,Never,3 times,5 times or more,5 times or more,1.0,0.0,0.0,0.0,7.0,Very low food security,24.0,High resilience,18.0,Likely to have a moderate effect,13.763236387529613,Moderate psychological distress
2022-10-04 07:40:19.428,Male,18-22,Yes,North America/Central America,Less than 10 hours,"4,999 to $9,999","$30,000 to $39,999",No,High School,3.7-4.0,5 times,Keto,8-11,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,5.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,Sometimes,Very often,Sometimes,Fairly Often,Sometimes,Fairly often,Never,Never,Very Often,Very often,5.0,5.0,5.0,5.0,5.0,5.0,6-7 times,5 times,Never,4 times,5 times or more,5 times or more,5 times or more,Never,5 times or more,5 times or more,3 times,3.0,1.0,0.0,1.0,6.0,Very low food security,20.0,Normal resilience,26.0,Likely to have an enhancing effect,30.0,Severe psychological distress
2022-10-04 07:40:26.791,Male,18-22,Yes,North America/Central America,Less than 10 hours,"4,999 to $9,999","$30,000 to $39,999",No,High School,3.7-4.0,5 times,Keto,8-11,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,5.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,Sometimes,Very often,Sometimes,Fairly Often,Sometimes,Fairly often,Never,Never,Very Often,Very often,5.0,5.0,5.0,5.0,5.0,5.0,6-7 times,5 times,Never,4 times,5 times or more,5 times or more,5 times or more,Never,5 times or more,5 times or more,3 times,3.0,1.0,0.0,1.0,6.0,Very low food security,20.0,Normal resilience,26.0,Likely to have an enhancing effect,30.0,Severe psychological distress
2022-10-07 10:40:17.043,Female,18-22,Yes,North America/Central America,11-20 hours,Prefer not to answer,"$80,000 to $89,999",No,High School,3.7-4.0,4 times,Vegetarian,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,Sometimes,Sometimes,Fairly often,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,Sometimes,Sometimes,3.0,2.0,3.0,3.0,3.0,3.0,5 times,6 or 7 times,4 times,2 times,5 times or more,5 times or more,Never,3 times,Never,5 times or more,5 times or more,0.0,2.0,0.0,0.0,0.0,High food security,20.0,Normal resilience,20.0,Likely to have a moderate effect,17.0,Moderate psychological distress
2022-10-07 14:37:29.925,Female,18-22,Yes,North America/Central America,Not applicable,0,"$30,000 to $39,999",No,High School,3.7-4.0,2 times,I don’t follow a specific diet,4-7,,1.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,Fairly often,Very often,Very often,Sometimes,Almost never,Sometimes,Sometimes,Almost never,Fairly Often,Very often,5.0,4.0,5.0,3.0,5.0,4.0,1 time,5 times,4 times,4 times,5 times or more,1 time,Never,5 times or more,5 times or more,4 times,Never,0.0,1.0,0.0,0.0,1.0,High food security,24.0,High resilience,15.0,Likely to have a moderate effect,26.0,Severe psychological distress
2022-10-07 16:25:44.223,Female,18-22,Yes,North America/Central America,Less than 10 hours,"$1 to $4,999","$60,000 to $69,999",No,High School,3.7-4.0,2 times,Western Diet,4-7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very often,Very often,Very often,Sometimes,Almost never,Sometimes,Sometimes,Fairly Often,Very Often,Very often,3.0,3.0,4.0,3.0,3.0,2.0,1 time,6 or 7 times,5 times or more,4 times,5 times or more,4 times,Never,5 times or more,4 times,2 times,Never,1.0,4.0,3.0,0.0,4.0,Low food security,19.0,Normal resilience,1.0,Likely to have a debilitating effect,18.0,Severe psychological distress
2022-10-07 19:24:04.215,Female,18-22,Yes,North America/Central America,Not applicable,"4,999 to $9,999","$150,000 to $249,999",No,High School,3.7-4.0,6-7 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fairly often,Fairly often,Very often,Almost never,Almost never,Never,Sometimes,Fairly Often,Fairly Often,Very often,2.0,5.0,5.0,4.0,5.0,2.0,6-7 times,6 or 7 times,2 times,Never,2 times,5 times or more,1 time,3 times,5 times or more,3 times,Never,2.0,1.0,0.0,0.0,0.0,High food security,18.0,Normal resilience,0.0,Likely to have a debilitating effect,23.0,Severe psychological distress
2022-10-07 19:25:32.445,Male,40-49,No,North America/Central America,More than 40 hours,"$50,000 to 74,999",,No,"Doctoral Degree (PhD, MD, JD, etc.)",3.7-4.0,5 times,Western Diet,0-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,Sometimes,Sometimes,Almost never,Fairly Often,Fairly Often,Almost never,Fairly Often,Fairly Often,Sometimes,Almost never,2.0,2.864229765013055,3.0,2.776141384388807,3.1576200417536535,2.8990066225165565,5 times,6 or 7 times,5 times or more,5 times or more,5 times or more,4 times,2 times,3 times,4 times,5 times or more,1 time,3.0,1.0,0.0,0.0,0.0,High food security,23.0,High resilience,20.0,Likely to have a moderate effect,16.69699781367207,Moderate psychological distress
2022-10-07 21:28:01.327,Male,23-29,Yes,North America/Central America,21 to 30 hours,"$100,000 or greater",,,,,,,,,,,,,,,,,,,,,,1.788888888888889,2.2987974098057355,1.1962962962962962,2.07321594068582,1.7912801484230056,1.1114206128133706,1.7184014869888475,1.75417439703154,,,,,,,,,,,3.2295719844357977,2.864229765013055,3.2310838445807772,2.776141384388807,3.1576200417536535,2.8990066225165565,,,,,,,,,,,Never,1.0,2.0,0.0,0.0,0.0,High food security,0.0,Invalid,13.732475180933505,Likely to have a moderate effect,18.157653642688643,Severe psychological distress
2022-10-07 22:19:58.554,Female,18-22,Yes,North America/Central America,I work seasonally,"$20,000 to 29,999","$50,000 to $59,999",No,High School,3.0-3.39,2 times,Western Diet,4-7,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,0.0,3.0,1.0,2.0,3.0,3.0,Sometimes,Almost never,Very often,Fairly Often,Fairly Often,Never,Very often,Fairly Often,Never,Sometimes,4.0,2.864229765013055,3.0,2.776141384388807,2.0,2.8990066225165565,2 times,4 times,2 times,5 times or more,5 times or more,4 times,1 time,4 times,5 times or more,4 times,Never,0.0,3.0,0.0,0.0,3.0,Low food security,17.0,Normal resilience,19.0,Likely to have a moderate effect,17.539377771918417,Out of range
2022-10-07 22:23:13.938,Male,18-22,Yes,North America/Central America,I work seasonally,"4,999 to $9,999","$150,000 to $249,999",No,High School,3.7-4.0,3 times,Western Diet,4-7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,Sometimes,Fairly often,Fairly often,Almost never,Almost never,Almost never,Sometimes,Sometimes,Almost never,Sometimes,3.0,5.0,2.0,3.0,4.0,3.0,3 times,6 or 7 times,3 times,2 times,4 times,3 times,2 times,4 times,5 times or more,2 times,Never,1.0,1.0,2.0,0.0,2.0,Low food security,13.0,Low resilience,15.0,Likely to have a moderate effect,20.0,Severe psychological distress
2022-10-07 22:32:41.716,Female,18-22,No,North America/Central America,I work seasonally,"$1 to $4,999","$30,000 to $39,999",Yes,High School,3.7-4.0,5 times,Vegan,8-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Fairly often,Sometimes,Sometimes,Very often,Very often,Almost never,Fairly Often,Sometimes,Sometimes,Almost never,2.0,2.864229765013055,3.0,2.776141384388807,3.1576200417536535,2.8990066225165565,5 times,6 or 7 times,3 times,1 time,5 times or more,4 times,1 time,2 times,Never,2 times,1 time,0.0,2.0,0.0,0.0,0.0,High food security,20.0,Normal resilience,3.0,Likely to have a debilitating effect,16.69699781367207,Moderate psychological distress
2022-10-07 23:16:15.269,Female,30-39,No,North America/Central America,Not applicable,"30,000 to 49,999","$100,000 to $149,999",No,"Master's Degree (MS, MBA, MPH, etc.)",Not applicable,1 time,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,Sometimes,Sometimes,Fairly often,Fairly Often,Sometimes,Very often,Almost never,Sometimes,Sometimes,Sometimes,3.0,2.0,3.2310838445807772,2.776141384388807,3.0,2.8990066225165565,2 times,6 or 7 times,3 times,5 times or more,Never,5 times or more,1 time,3 times,3 times,1 time,2 times,0.0,3.0,0.0,0.0,0.0,High food security,12.0,Low resilience,18.0,Likely to have a moderate effect,16.90623185148614,Moderate psychological distress
2022-10-09 08:07:33.185,Male,23-29,Yes,Europe,31-40 hours,"$1 to $4,999","$20,000 to $29,999",No,"2 or 4 Years of College Degree (AA, BA, BS)",3.0-3.39,3 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,Almost never,Almost never,Sometimes,Fairly Often,Fairly Often,Never,Fairly Often,Sometimes,Almost never,Never,2.0,2.864229765013055,3.0,2.0,3.0,2.8990066225165565,3 times,2 times,1 time,5 times or more,1 time,2 times,Never,3 times,3 times,1 time,Never,0.0,2.0,0.0,0.0,0.0,High food security,24.0,High resilience,13.0,Likely to have a moderate effect,15.763236387529613,Moderate psychological distress
2022-10-10 18:23:51.266,Female,23-29,Yes,North America/Central America,11-20 hours,"$20,000 to 29,999","$20,000 to $29,999",Not sure,"2 or 4 Years of College Degree (AA, BA, BS)",3.7-4.0,2 times,Vegan,8-11,1.0,1.0,,1.0,1.0,0.0,,0.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,Sometimes,Fairly often,Fairly often,Sometimes,Sometimes,Fairly often,Sometimes,Sometimes,Sometimes,Fairly often,3.0,3.0,2.0,4.0,5.0,4.0,2 times,1 time,Never,Never,1 time,1 time,3 times,2 times,Never,Never,Never,0.0,0.0,1.0,0.0,4.0,Low food security,22.0,High resilience,15.0,Likely to have a moderate effect,21.0,Severe psychological distress
2022-10-10 23:46:39.605,Female,30-39,No,North America/Central America,31-40 hours,"$75,000 to 99,999","$150,000 to $249,999",No,"Master's Degree (MS, MBA, MPH, etc.)",3.7-4.0,3 times,I don’t follow a specific diet,4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,1.0,5.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,Sometimes,Sometimes,Fairly often,Fairly Often,Fairly Often,Almost never,Fairly Often,Fairly Often,Sometimes,Never,3.0,2.864229765013055,3.0,2.776141384388807,3.0,2.8990066225165565,3 times,3 times,5 times or more,5 times or more,5 times or more,4 times,4 times,3 times,4 times,4 times,1 time,1.0,2.0,0.0,0.0,0.0,High food security,25.0,High resilience,17.0,Likely to have a moderate effect,17.539377771918417,Out of range
2022-10-11 16:13:24.433,Female,18-22,Yes,South America,Not applicable,0,"Less than $10,000",No,High School,Not applicable,1 time,I don’t follow a specific diet,0-3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Very often,Sometimes,Very often,Never,Sometimes,Very often,Never,Almost never,Very Often,Fairly often,5.0,3.0,5.0,3.0,5.0,4.0,1 time,6 or 7 times,Never,5 times or more,4 times,5 times or more,5 times or more,5 times or more,5 times or more,3 times,5 times or more,2.0,0.0,0.0,0.0,3.0,Low food security,8.0,Low resilience,2.0,Likely to have a debilitating effect,25.0,Severe psychological distress
